Output,Cit
94.06888889,61.75666667
93.76444444,61.75
93,61.74666667
93,61.66111111
95,61.65222222
94.17222222,61.63111111
95.79555556,61.62555556
93.59333333,61.61777778
93.91111111,61.60666667
95.20222222,61.58444444
93.86555556,61.55444444
95.79777778,61.55222222
95,61.54666667
95.52333333,61.52555556
95.13444444,61.52333333
95.35333333,61.48333333
93,61.47555556
95.14333333,61.45888889
94,61.45666667
93,61.42444444
94.33888889,61.41555556
94.31666667,61.40777778
96.14555556,61.40666667
94.99888889,61.39888889
94.38333333,61.37888889
95.18777778,61.37
93,61.35777778
93.34111111,61.31222222
93.26333333,61.30444444
93.59111111,61.26666667
96.30111111,61.26222222
94.20666667,61.22666667
87.09333333,61.21777778
94.45777778,61.21333333
96.45666667,61.20333333
94.95777778,61.20333333
95,61.19777778
94.83222222,61.19666667
93.86555556,61.19666667
93,61.18888889
94.06777778,61.17555556
93,61.16333333
95.06777778,61.15222222
86.06777778,61.15
94.77222222,61.14888889
96.37555556,61.14666667
94.79777778,61.13666667
94.17555556,61.13555556
93.72666667,61.13555556
94.17444444,61.13
94.06,61.12333333
95.66,61.08777778
93,61.06888889
95.20444444,61.06777778
94.17222222,61.06777778
94.27333333,61.06666667
94.2,61.06666667
95.13555556,61.06222222
93,61.05
95.38888889,61.02111111
96.66,61
96.39777778,61
96.28444444,61
96.19888889,61
96,61
95.81111111,61
95.47666667,61
95.42555556,61
95.25555556,61
95.20444444,61
95.10222222,61
95.02444444,61
95,61
94.88777778,61
94.82222222,61
94.74222222,61
94.71888889,61
94.70444444,61
94.54,61
94.34,61
94.33888889,61
94.27666667,61
94.23888889,61
94.20777778,61
93.68222222,61
93.67666667,61
93.62555556,61
93.60333333,61
93.47444444,61
93.13777778,61
93.06777778,61
93,61
96.97888889,60.97333333
95.00111111,60.95777778
94.33666667,60.93777778
94.38888889,60.93555556
94.79777778,60.93333333
94.86444444,60.93111111
93,60.93111111
94.87555556,60.92
94.54222222,60.89666667
94.76444444,60.88111111
94.90777778,60.87666667
94.68888889,60.86444444
94.47444444,60.86333333
94.85222222,60.85444444
95.89777778,60.84
95.11222222,60.80888889
94.75888889,60.80555556
94.66222222,60.79888889
86.20333333,60.79666667
94.64444444,60.79555556
93.39777778,60.79555556
94.59444444,60.79444444
93,60.78555556
96.21222222,60.78444444
93,60.75222222
94.57,60.73
94.20555556,60.72888889
95.15,60.72777778
94.26444444,60.72777778
93,60.72777778
94.29777778,60.72666667
94.53222222,60.71888889
96.07,60.69777778
95,60.66777778
95.07444444,60.65444444
94.29,60.61222222
95.80444444,60.60111111
96.20333333,60.58111111
93,60.55111111
94.47666667,60.52444444
95,60.49555556
94.16555556,60.47111111
96.93222222,60.43333333
95.79666667,60.42666667
95.71444444,60.41333333
95.93222222,60.40111111
93,60.36666667
95.30222222,60.36
93.99555556,60.33666667
94.40666667,60.32222222
94.69666667,60.31555556
94.93222222,60.29111111
94.38888889,60.28888889
94.56333333,60.27222222
96.05666667,60.27111111
95,60.27111111
86.46111111,60.25555556
95.81888889,60.25
94.61111111,60.24444444
94.72777778,60.23
95.66111111,60.20444444
95,60.20333333
95.18777778,60.19666667
94.47333333,60.18222222
95.16777778,60.16222222
95,60.16222222
94.77555556,60.15777778
95.75555556,60.14666667
95.20555556,60.13555556
94.90555556,60.13555556
94.32333333,60.08555556
94.94666667,60.07444444
93.62444444,60.07
93.16,60.06666667
95.95444444,60.04888889
93.27111111,60.02333333
96.87333333,60
96.74777778,60
96.52444444,60
96.39,60
96.33666667,60
96.21888889,60
96,60
95.91111111,60
95.66,60
95.40888889,60
95.37333333,60
95.27888889,60
95.15,60
95.01666667,60
95,60
94.95555556,60
94.88222222,60
94.83111111,60
94.8,60
94.34111111,60
94.20444444,60
94,60
93.38888889,60
92.01333333,60
95.38666667,59.97333333
95.06111111,59.93333333
95.84777778,59.93111111
95.61333333,59.93111111
94.96888889,59.92777778
94.71111111,59.91888889
95.92333333,59.90555556
95.97666667,59.89
95.20333333,59.88777778
96.19333333,59.87111111
95,59.83777778
96.38888889,59.80111111
96.06111111,59.78333333
95.34,59.74
94.93333333,59.72888889
95.33444444,59.71777778
95.51777778,59.70555556
93.52444444,59.70111111
95.45333333,59.67888889
95,59.67
95,59.62333333
96.52666667,59.59333333
96,59.54222222
93.34888889,59.48444444
94.97666667,59.45333333
94.27111111,59.43666667
94.40111111,59.42
95.12777778,59.40666667
95.72555556,59.40333333
93.77111111,59.39555556
95.59222222,59.32777778
96.24888889,59.32444444
95.10222222,59.32444444
95.20444444,59.32
96.73777778,59.27444444
95.01888889,59.27111111
95.13666667,59.26666667
95.90222222,59.22777778
95.06777778,59.22333333
96.20222222,59.20666667
95.25444444,59.20222222
95.13444444,59.19888889
94.74222222,59.18888889
93.33888889,59.18555556
95.57888889,59.13555556
95.26777778,59.13444444
94.57444444,59.11555556
95.65777778,59.11222222
93.72111111,59.11222222
97.51666667,59.11
94,59.08777778
95.01555556,59.07
94.20444444,59.06777778
94.59222222,59.06666667
95.10777778,59.02333333
96.93222222,59
96.65,59
96.62555556,59
96.35777778,59
96.25,59
96.20444444,59
96.18888889,59
96.16444444,59
96.14777778,59
96.08,59
96.05888889,59
96,59
95.90666667,59
95.65222222,59
95.62333333,59
95.45777778,59
95.27111111,59
95.22333333,59
95.13666667,59
95.13444444,59
95.12222222,59
95.06888889,59
95.06666667,59
95.03111111,59
94.64777778,59
94.54555556,59
94.54111111,59
94.48222222,59
94.40555556,59
94.13111111,59
96.73888889,58.98888889
96.20333333,58.98111111
95.72888889,58.95111111
95.32222222,58.93333333
97.03555556,58.92777778
95.55777778,58.91333333
96.37555556,58.89888889
97.81888889,58.88222222
95.59444444,58.84888889
95.86777778,58.82888889
94.44444444,58.80222222
87.18222222,58.79666667
96.20444444,58.77555556
95.27111111,58.76555556
95.28444444,58.76111111
95.13555556,58.75777778
96.79111111,58.75111111
96.65888889,58.74666667
87.96111111,58.74666667
95.27111111,58.73666667
95.72555556,58.72888889
95.33777778,58.70666667
96.11555556,58.70444444
95.21222222,58.67666667
97.76333333,58.65333333
95.18888889,58.61444444
96.52777778,58.56444444
95.66,58.55555556
96.11444444,58.54888889
97.52666667,58.54333333
96.02,58.54333333
95.34222222,58.53888889
96,58.53333333
96.66222222,58.52444444
96.56444444,58.52444444
95.54222222,58.51666667
95.92888889,58.47333333
96.63666667,58.46888889
95.20444444,58.44777778
87.32666667,58.44222222
95.72444444,58.43666667
97.06666667,58.41
95.48222222,58.41
96.66111111,58.37
97.66,58.36444444
96.58111111,58.35666667
96.74,58.34111111
95.85222222,58.30555556
95.40888889,58.27222222
97.86333333,58.26444444
96.42222222,58.23333333
95.80555556,58.22777778
94.93333333,58.22777778
95.86333333,58.20555556
97.79555556,58.20444444
95.66,58.20444444
95.35111111,58.20444444
96.63333333,58.20333333
95.33222222,58.19
95.52444444,58.15
96.65888889,58.13888889
96.79888889,58.13555556
95.54444444,58.13555556
95,58.13333333
96.82444444,58.13222222
96,58.12444444
97.61666667,58.06666667
96.01666667,58.06111111
96.13666667,58.01
97.93444444,58
97.84222222,58
97.77888889,58
97.73,58
97.67666667,58
97.45444444,58
97.27333333,58
97.06888889,58
97.02222222,58
96.92666667,58
96.90888889,58
96.86888889,58
96.84,58
96.80444444,58
96.72777778,58
96.66333333,58
96.40666667,58
96.18666667,58
96.08333333,58
95.9,58
95.81444444,58
95.75777778,58
95.73222222,58
95.71777778,58
95.59333333,58
95.52888889,58
95.52555556,58
95.42555556,58
95.14555556,58
95.12444444,58
95.09222222,58
95,58
88.06777778,58
87.52333333,58
96,57.98222222
97.91555556,57.98111111
97.39,57.97666667
95.94,57.97444444
95.70111111,57.95222222
95.87222222,57.93333333
96.29111111,57.93222222
98,57.93111111
96,57.93111111
95.98666667,57.92555556
97.93333333,57.88111111
96.93444444,57.87888889
96.86444444,57.86555556
97.17666667,57.86444444
96,57.86444444
96.27222222,57.86111111
98.05555556,57.83444444
97.83,57.79666667
97.32222222,57.79666667
97.09,57.78555556
97.06666667,57.77666667
98,57.75555556
96.90555556,57.72777778
95.84111111,57.72777778
96.94777778,57.72666667
96.78888889,57.72444444
97.06777778,57.70666667
96.22777778,57.67888889
96.79555556,57.66222222
97.52666667,57.61666667
96,57.60222222
97.08666667,57.57222222
97.17,57.56777778
98.59111111,57.56666667
98.07333333,57.55777778
95.23555556,57.53333333
96.32444444,57.52777778
97.23666667,57.52333333
96.39222222,57.52333333
96.99777778,57.51111111
95.76,57.49555556
97.37888889,57.48888889
97.94666667,57.47555556
96.98222222,57.45777778
97.13333333,57.45222222
87.86444444,57.40888889
97.90333333,57.40666667
97.44111111,57.39888889
97.27555556,57.38888889
95.93222222,57.38888889
96.11666667,57.36666667
97.87333333,57.33888889
96.82333333,57.29
97.44777778,57.28888889
97.39,57.27222222
95.33333333,57.27111111
95.86555556,57.25555556
95.29,57.21555556
96.47,57.21333333
96.29444444,57.16777778
98.00333333,57.15888889
95.86555556,57.13666667
97.28222222,57.13555556
95.80555556,57.13555556
97.13555556,57.13444444
96.00222222,57.12222222
97.73,57.12
97.07555556,57.09888889
97.06666667,57.09777778
97,57.09555556
97.80111111,57.09111111
97.13555556,57.06888889
98.27555556,57.06777778
98,57.06777778
97.08888889,57.06777778
98.06888889,57
98.02111111,57
97.66333333,57
97.66111111,57
97.60555556,57
97.56111111,57
97.52333333,57
97.22222222,57
97.20555556,57
96.86666667,57
96.73,57
96.27222222,57
96.08222222,57
96,57
95.93111111,57
95.21777778,57
95.16111111,57
94.32,57
88.66666667,57
88.37777778,57
97.86333333,56.99777778
97.27,56.97111111
98.06888889,56.96444444
96.12,56.96444444
97.39111111,56.93333333
96.22111111,56.93222222
96.18666667,56.93111111
95.63333333,56.93111111
95.76777778,56.89666667
96.46333333,56.86555556
97.52555556,56.86444444
95.38777778,56.86333333
98.06777778,56.86222222
96.07222222,56.86222222
95.82888889,56.85444444
97.72666667,56.82888889
97.54111111,56.82555556
97.74222222,56.79888889
96.44777778,56.77777778
95.70222222,56.75
96.25888889,56.72777778
95.58333333,56.72
97.69666667,56.66222222
96.66111111,56.59333333
97.9,56.57555556
88.67555556,56.54333333
95.62555556,56.54111111
98.34111111,56.53
96.12333333,56.52888889
97.78555556,56.52444444
95.61222222,56.52
97.05888889,56.51555556
96.35,56.48333333
97.82111111,56.47666667
95.65888889,56.47555556
97.33888889,56.47333333
98.77222222,56.46222222
96.79666667,56.40888889
97.72444444,56.40444444
95.35777778,56.40333333
95.52666667,56.39666667
97.30888889,56.39111111
97.72888889,56.38555556
97.13666667,56.37222222
97,56.36666667
97.52444444,56.34222222
88.93333333,56.33888889
97.90555556,56.33777778
98.06777778,56.31333333
96.74222222,56.26777778
97,56.25444444
97.06777778,56.20333333
96.42333333,56.20111111
96.28111111,56.19666667
88,56.19333333
95.93222222,56.17111111
97.93111111,56.13666667
96.68333333,56.13555556
97.93222222,56.11111111
97.29333333,56.06888889
98.06666667,56.06777778
97.66,56.06777778
98.47555556,56.03777778
96.67888889,56.03555556
95.46111111,56.03222222
96.34222222,56.00333333
98.17111111,56
98.03777778,56
97.94555556,56
97.93222222,56
97.78555556,56
97.45888889,56
97.44444444,56
97.28777778,56
97.15666667,56
97.06777778,56
97,56
96.83444444,56
96.66,56
96.18333333,56
95.93111111,56
95.79555556,56
95.67111111,56
95.52777778,56
95.45777778,56
95.39,56
88.13555556,56
97,55.98222222
88.21555556,55.97666667
97.74777778,55.95777778
96.32222222,55.93333333
96.26777778,55.93333333
97.71888889,55.93222222
95.86333333,55.93222222
96.12222222,55.88666667
88.36777778,55.88333333
95.66,55.88222222
95.86888889,55.86555556
98.20666667,55.85111111
98.91777778,55.84111111
97.08222222,55.80111111
97.00555556,55.79555556
95.40777778,55.78888889
97.06777778,55.78555556
96.18222222,55.77444444
97.54333333,55.73
97.86777778,55.72777778
95.93444444,55.70777778
96.99888889,55.68666667
98.93222222,55.66333333
96.94444444,55.66333333
95.69333333,55.62555556
96.93111111,55.61333333
96.87666667,55.59333333
98.27222222,55.58333333
95.93222222,55.58
98,55.57444444
98,55.57222222
96.24555556,55.56777778
97,55.53333333
97.00111111,55.50333333
96.57222222,55.45666667
95.85777778,55.40333333
97.70555556,55.39555556
96.91333333,55.39111111
97.47666667,55.36555556
98.06888889,55.35888889
88.39,55.33888889
96.99444444,55.33
96.89222222,55.32111111
96.09,55.29222222
97.43888889,55.27111111
96.93,55.27111111
95.88333333,55.27111111
97.90444444,55.20444444
98.26777778,55.20333333
96.24555556,55.17888889
96.34,55.17555556
96.93,55.14555556
97.91777778,55.13555556
96.96777778,55.13555556
95.94666667,55.13555556
97.10111111,55.12222222
97.06333333,55.11888889
96.23222222,55.08666667
97.67777778,55.06666667
97.74333333,55.02555556
98.05666667,55.02333333
99.13555556,55.01555556
99.20444444,55
98.86444444,55
98.20444444,55
98.19333333,55
98.15222222,55
98.09777778,55
98.06666667,55
98,55
97.93333333,55
97.81222222,55
97.52666667,55
97.52333333,55
97.39888889,55
97.34,55
97.33777778,55
97.28888889,55
97.27111111,55
97.21,55
97.20333333,55
97.14111111,55
97.06666667,55
97,55
96.93222222,55
96.69666667,55
96.54,55
96.40777778,55
96.20444444,55
96.18777778,55
96.13555556,55
96.07666667,55
95.59111111,55
95.47555556,55
95.17444444,55
95.84444444,54.97666667
97.23,54.96222222
96.20333333,54.93333333
98.01666667,54.88666667
96.79555556,54.86333333
97.00888889,54.86222222
96.72777778,54.85555556
97.81444444,54.80111111
97.47555556,54.77777778
98.16666667,54.72888889
97.39,54.72888889
98.00666667,54.72777778
96.20444444,54.71888889
88.26888889,54.70111111
97.12111111,54.68333333
97.06777778,54.67666667
98.52555556,54.66444444
97.93333333,54.66111111
99.11888889,54.64555556
98.25333333,54.64111111
97.33777778,54.61
97.46888889,54.59888889
97.56111111,54.59666667
97.14888889,54.59222222
97.39,54.54222222
98.30888889,54.53333333
97.20444444,54.52444444
96.39333333,54.52444444
96.66222222,54.50888889
96.33888889,54.48
97.40555556,54.47666667
97,54.47666667
96.84,54.45888889
97.13555556,54.45666667
97.86333333,54.45444444
96.93222222,54.40777778
97.85666667,54.40666667
96.89444444,54.40666667
96.45333333,54.40555556
97.16666667,54.38666667
96.43,54.36
88.32555556,54.31666667
96.27222222,54.29333333
98.27111111,54.27111111
98.89666667,54.26888889
96.09222222,54.26888889
98.27666667,54.26111111
96.61222222,54.25444444
96.85222222,54.25111111
97.20666667,54.18555556
97.52111111,54.16888889
98.07777778,54.16333333
98.52666667,54.15111111
98.07888889,54.13666667
97.26111111,54.13666667
97.61111111,54.13555556
97.01111111,54.12
97.95777778,54.06888889
96.37888889,54.06777778
97,54.04555556
97.38888889,54.02222222
98.22222222,54.00555556
98.86444444,54
98.79666667,54
98.18444444,54
98.16111111,54
98.14111111,54
98.12666667,54
98.11888889,54
97.92111111,54
97.91888889,54
97.82777778,54
97.78444444,54
97.58444444,54
97.43333333,54
97.38777778,54
97.34,54
96.93777778,54
96.61888889,54
96.61222222,54
96.59111111,54
96.46,54
96.40888889,54
96.40777778,54
96.40666667,54
96.39111111,54
96.33888889,54
96.33777778,54
96.27222222,54
96.25444444,54
96.17,54
96.13777778,54
96.13666667,54
96.11333333,54
88.67,54
88.54555556,54
88.45777778,54
88.44777778,54
88.25333333,54
97.52555556,53.93333333
98.77333333,53.93222222
97.62777778,53.93222222
96.28444444,53.92333333
96.74,53.89666667
97.40666667,53.87555556
98.16,53.86444444
97.26777778,53.86444444
98.17888889,53.86333333
88.52333333,53.86333333
88.54333333,53.84666667
98,53.8
99,53.79888889
98.18333333,53.79888889
97.91222222,53.79666667
96.97444444,53.79666667
98.06777778,53.77555556
99.72666667,53.73333333
98.59222222,53.71555556
97.54333333,53.71555556
99.40666667,53.70666667
97.43222222,53.68111111
88.71666667,53.67555556
96.47444444,53.67111111
98.81,53.67
98.06888889,53.63
96.94555556,53.59222222
97.09555556,53.59
97.61333333,53.58111111
97.90333333,53.57
97.73111111,53.49444444
97.79555556,53.48222222
96.77777778,53.47777778
98.34222222,53.46777778
97,53.46111111
98.35111111,53.44555556
97.73,53.41666667
98.08333333,53.40111111
97.1,53.39888889
98.13333333,53.34
97,53.34
98.79777778,53.33777778
99.34,53.27111111
98.13555556,53.25555556
97.64222222,53.24
89.10666667,53.20555556
99.02666667,53.20444444
96.80222222,53.20333333
99.13666667,53.17666667
99.64444444,53.13555556
97.61888889,53.13555556
97.58333333,53.13555556
97.20333333,53.13555556
99.47111111,53.06888889
98.08888889,53.06888889
99.79333333,53.06777778
97.87111111,53.06777778
96.96111111,53.06777778
97.26,53.06666667
100.0677778,53
99.79777778,53
99.75111111,53
99.65888889,53
99.64444444,53
99.63555556,53
99.56111111,53
99.46444444,53
99.40666667,53
99.31666667,53
98.93111111,53
98.45888889,53
98.28111111,53
98.20222222,53
97.45777778,53
97.42222222,53
97.40888889,53
97.35111111,53
97.26444444,53
97.24,53
97.21666667,53
97.20333333,53
97.19111111,53
97.09555556,53
97.08555556,53
97.06777778,53
97.06555556,53
96.79555556,53
98.25222222,52.96444444
96.83444444,52.95777778
97.04333333,52.93666667
98.21666667,52.93555556
97.17222222,52.93333333
97,52.93222222
97.72111111,52.90222222
97.3,52.90222222
98.63111111,52.81666667
99.67777778,52.81
99.54777778,52.80555556
97.95555556,52.79555556
97.13666667,52.79555556
98.19444444,52.77444444
99.8,52.72888889
98.72555556,52.72777778
98.99444444,52.72444444
97.39,52.67666667
97.93222222,52.66444444
97.93111111,52.63777778
98.62777778,52.62222222
97.95111111,52.61111111
99.81111111,52.61
97.40777778,52.60777778
98.15222222,52.58555556
98.23111111,52.57555556
98.17777778,52.54555556
97.20444444,52.52444444
97.76222222,52.50555556
97.13555556,52.47666667
97.58444444,52.47555556
99,52.44888889
98.71,52.41888889
96.86444444,52.39777778
99,52.35666667
98.01888889,52.35333333
98.06,52.32333333
98.10666667,52.27333333
97.32333333,52.25444444
99.36444444,52.23444444
99.85777778,52.20444444
99.44444444,52.20111111
99,52.2
98.13444444,52.14666667
98.16666667,52.14555556
98.58888889,52.13888889
98.47555556,52.13555556
97.47555556,52.13555556
100.0266667,52.09333333
99.59222222,52.06777778
97.26111111,52.06777778
98.55222222,52.05666667
97.83333333,52.01444444
99.83555556,52
99.69777778,52
99.45888889,52
99.05777778,52
99,52
98.93111111,52
98.61222222,52
98.26333333,52
98.18555556,52
97.85,52
97.77,52
97.72777778,52
97.59333333,52
97.59222222,52
97.53555556,52
97.39666667,52
97.28444444,52
97,52
96.69,52
78.34222222,52
97.03555556,51.97555556
99.12666667,51.93111111
100.2788889,51.87
97.54333333,51.84888889
98.73111111,51.84111111
97.41888889,51.84
100.1888889,51.79666667
99.69333333,51.78
100.1811111,51.74666667
99.27111111,51.67
98.35222222,51.66666667
98.33777778,51.66111111
98.67555556,51.66
99.79111111,51.64333333
98.20444444,51.62222222
97,51.62
97.27111111,51.59222222
97.44111111,51.56
100.1244444,51.55555556
98.27222222,51.54222222
98.13444444,51.54222222
97.79888889,51.52555556
98.28888889,51.48666667
97.88444444,51.47888889
98.44222222,51.47555556
79.01777778,51.45666667
99.64888889,51.45555556
98.21555556,51.45555556
100.2722222,51.43666667
98.34777778,51.42777778
99.83111111,51.40444444
99.83,51.39666667
97.67777778,51.39
98.12111111,51.37111111
98.82555556,51.36111111
97.74444444,51.34
99.80222222,51.33888889
97.66333333,51.33
98.71666667,51.25555556
98.62888889,51.22888889
98.59222222,51.22555556
99.00222222,51.22222222
97.94666667,51.21333333
97.79444444,51.20222222
97.80555556,51.14333333
99.93222222,51.13555556
98.64222222,51.13555556
98.34,51.13555556
98.07777778,51.07666667
97.99222222,51.06777778
97.30888889,51.06777778
97.38666667,51.06444444
99.88111111,51
99.46888889,51
98.65888889,51
98.60888889,51
98.38555556,51
98.21444444,51
98.06777778,51
97.91666667,51
97.76888889,51
97.59222222,51
97.54555556,51
97.45777778,51
97.43777778,51
97.39333333,51
97.39,51
97.33777778,51
97.29,51
97.20333333,51
97.15333333,51
97.15111111,51
97.11777778,51
97.06666667,51
77.93222222,51
98.22666667,50.99777778
97.41,50.99222222
99.28444444,50.99111111
77.89333333,50.97
98.38444444,50.96555556
98.59222222,50.95111111
99.74888889,50.93222222
98.40333333,50.93222222
100.7155556,50.86333333
99.62888889,50.86333333
99.61111111,50.86333333
97.75,50.85222222
98.74555556,50.85111111
91.17111111,50.80222222
99.27333333,50.79555556
99.04,50.78444444
100.2011111,50.70888889
97.85888889,50.69777778
99,50.68
99.23111111,50.60666667
99.39111111,50.53666667
99.32333333,50.52444444
100.3155556,50.50666667
100.2688889,50.47555556
99.80666667,50.47444444
99.20444444,50.47444444
97.96555556,50.45333333
98.20333333,50.43444444
98.65888889,50.42111111
100.6188889,50.38777778
78.58666667,50.33666667
98.74666667,50.32222222
99.33333333,50.26555556
99.32555556,50.26444444
98.43888889,50.25444444
100.7277778,50.25111111
100.74,50.22555556
96.72777778,50.20777778
98.7,50.19
99,50.18
98.02444444,50.17222222
101.9311111,50.13666667
98.72777778,50.13555556
99.43,50.12666667
101.7288889,50.09333333
98.86333333,50.09222222
76.58333333,50.09
100.7166667,50.06777778
98.78222222,50.03555556
101.8811111,50
101.6633333,50
100.3366667,50
99.32222222,50
99.29888889,50
99.21777778,50
99,50
98.86333333,50
98.41,50
98.29555556,50
98.21222222,50
76.24777778,50
99.85222222,49.94777778
98.45888889,49.93888889
101.2733333,49.93222222
99.79111111,49.91333333
99.94333333,49.89888889
99.66222222,49.87666667
98.20222222,49.86333333
98.25222222,49.83777778
98,49.79
99.79777778,49.77888889
90.90111111,49.74666667
99.06888889,49.74111111
101.9322222,49.72777778
97.83,49.69
97.72555556,49.69
79.72888889,49.67222222
99.56,49.64333333
100.8422222,49.60777778
101.2711111,49.59333333
99.93111111,49.58111111
98.79666667,49.56666667
98.09111111,49.54888889
100.7977778,49.54111111
100.3911111,49.52444444
100.7633333,49.50222222
99.43555556,49.49
100.2711111,49.46111111
99.75111111,49.45888889
99.34555556,49.43111111
98.45777778,49.37222222
98.27,49.31888889
79.79666667,49.27111111
79.86444444,49.26333333
98.84555556,49.25555556
98.62111111,49.22777778
99.38666667,49.22222222
100.9322222,49.20333333
99.11777778,49.20333333
99.00555556,49.19777778
99.66222222,49.17777778
99.19111111,49.16
99.59777778,49.13555556
98.31666667,49.13555556
98,49.13555556
79.73,49.13444444
79.73111111,49.07555556
99.65222222,49.06888889
98.59777778,49.06777778
99.00222222,49.06666667
99.33777778,49.06333333
101.2622222,49.00111111
99.94666667,49
99.92444444,49
99.82888889,49
99.74555556,49
99.69444444,49
99.59555556,49
99.34111111,49
99.27333333,49
99.02222222,49
98.79333333,49
98.74222222,49
98.73222222,49
98.72888889,49
98.39111111,49
98.32111111,49
80.06888889,49
79.93111111,49
80,48.93333333
98.66111111,48.93111111
101.5422222,48.92444444
100.1855556,48.87555556
101.8711111,48.84666667
99,48.78222222
98.79222222,48.75777778
99,48.72222222
98.52555556,48.71777778
99.67666667,48.67777778
98.86,48.66
102.0677778,48.59333333
99.93222222,48.59333333
99.26444444,48.59222222
99.93222222,48.58777778
99.28777778,48.56444444
99.52555556,48.54444444
98.32222222,48.51444444
99.79666667,48.45666667
99.07222222,48.45555556
99,48.43333333
100.2622222,48.43
99.21888889,48.43
98.87555556,48.41666667
100.8888889,48.39666667
99.86333333,48.34
98.99111111,48.33888889
99.52111111,48.28333333
98.59444444,48.26333333
98.73666667,48.25555556
99.37666667,48.24444444
99.83222222,48.22
98.90666667,48.20666667
102.2011111,48.18888889
102.3388889,48.18444444
95.02777778,48.17888889
99.06777778,48.13555556
101.0877778,48.11666667
99.66111111,48.10777778
99.78,48.1
98.88,48.1
99.92666667,48.08444444
100.3911111,48.06777778
100.2211111,48.06777778
100.0866667,48.06111111
100.3866667,48.04888889
100.9333333,48
100.5422222,48
100.2811111,48
100.1888889,48
100.1855556,48
100,48
99.93111111,48
99.72666667,48
99.52333333,48
99.16777778,48
99.11555556,48
98.75333333,48
98.66111111,48
95.34,48
98.92666667,47.93333333
100.1411111,47.93222222
98.55222222,47.92
99.70333333,47.89
99.30333333,47.88333333
97.11777778,47.87777778
98.86333333,47.86555556
99.95222222,47.86444444
99.83777778,47.84333333
99.21777778,47.79888889
100.9322222,47.78111111
99.47444444,47.74555556
100.1655556,47.66
100.7844444,47.65111111
100.8255556,47.61555556
99.27555556,47.59666667
99.17555556,47.59222222
99.11333333,47.57444444
102.1833333,47.57111111
101.1766667,47.54444444
100.2033333,47.50333333
101.5411111,47.47444444
100.3622222,47.45666667
99,47.43111111
99.64222222,47.42666667
99.45666667,47.41888889
99.76888889,47.40666667
102.4777778,47.39333333
100.1344444,47.38444444
100.3944444,47.35777778
100.6511111,47.32888889
100.3044444,47.22222222
101,47.21555556
100.7533333,47.20333333
100.2022222,47.18444444
99.20333333,47.18444444
101.2055556,47.13666667
100.6988889,47.13555556
100.3444444,47.13555556
101.8544444,47.13444444
100.1655556,47.08666667
92.98666667,47.06777778
99.47444444,47.05666667
100.8022222,47.04666667
99.59333333,47.03777778
100.4077778,47
100.2144444,47
100.1555556,47
100.0611111,47
99.79666667,47
99.74555556,47
99.46333333,47
99,47
100.66,46.97777778
100.4188889,46.96111111
100.1577778,46.95888889
99.54555556,46.95888889
98.57222222,46.93222222
98.45444444,46.93222222
101.23,46.92888889
100.2022222,46.9
102.5933333,46.88333333
102.7855556,46.86777778
100.6377778,46.86444444
101.4088889,46.79666667
99.08,46.79666667
98.79444444,46.79666667
101.3066667,46.76333333
99.30888889,46.72777778
92.60777778,46.72777778
101.0722222,46.72333333
102.7822222,46.66111111
101.5955556,46.63333333
101.37,46.60222222
100.3888889,46.54222222
101.9377778,46.53333333
100.5488889,46.52222222
100.8355556,46.49333333
102.3388889,46.47666667
101.7955556,46.46111111
103,46.40666667
100.9855556,46.40555556
100.54,46.40444444
99.25444444,46.33222222
99.01,46.32888889
101.2033333,46.29666667
100.0788889,46.29
100.1688889,46.27222222
102.2311111,46.27
100.2055556,46.25555556
92.75,46.25555556
101.9333333,46.25333333
99.52777778,46.25222222
100.45,46.18666667
102.7,46.18555556
100.3033333,46.17888889
102.8633333,46.13666667
100.1066667,46.13555556
100.2022222,46.09222222
101.7655556,46.06777778
100.1277778,46.06777778
100.2133333,46.06666667
99.70555556,46.02666667
101.1988889,46.02555556
100.9711111,46.02555556
92.97777778,46.01666667
101.5966667,46
101.4066667,46
101.4055556,46
101.1344444,46
100.8644444,46
100.7955556,46
100.66,46
100.2133333,46
100.0322222,46
99.83444444,46
99.69333333,46
99.57666667,46
99.52444444,46
93,46
91.96111111,46
101,45.97666667
99.6,45.95444444
100.1155556,45.93444444
101.9122222,45.93111111
101.5244444,45.93111111
100.2866667,45.93
100.7288889,45.92666667
100.7955556,45.91666667
93,45.86444444
101.2533333,45.83666667
100.3311111,45.82444444
102.4777778,45.82333333
102.2566667,45.77222222
101.3911111,45.74666667
103.0822222,45.73
102.62,45.72777778
99.80888889,45.72777778
102.7633333,45.70111111
99.34555556,45.69333333
101.16,45.69222222
100.9855556,45.68222222
102.2711111,45.66
97.94666667,45.63777778
100.6755556,45.62555556
100.6177778,45.60333333
100.2722222,45.59444444
100.73,45.55888889
101.8311111,45.54444444
100.7711111,45.52555556
91.72666667,45.44888889
103.2511111,45.40777778
100.9322222,45.40777778
101.3433333,45.40666667
101.1366667,45.40333333
100.1066667,45.37555556
101.0411111,45.37111111
98.44,45.33888889
99.59222222,45.32222222
100.3311111,45.32111111
103.0188889,45.27555556
81.3,45.26888889
101.3222222,45.26222222
101.29,45.21333333
100.2266667,45.19888889
101.16,45.19777778
100.9333333,45.19222222
100.5266667,45.18666667
103,45.17777778
99.38888889,45.15222222
101.2188889,45.13555556
100.2944444,45.13555556
